#
## fault_report.txt
## File generated by TOOL:	xfr(64)	20.09-s001 on Jan 08, 2024 at 00:42:00 WET
#

{ <list of fault nodes> } <fault_seed> <fault_type> <fault injection time> <finish time> <result> <id equiv> <test> <seed>
"testbench_bist.top_level.clock"    0    SA0    0fs    5us    <STOPPED,POTENTIALLY_DETECTED:5us>	<1 NA>	"NA"	NA
"testbench_bist.top_level.controller_per_count[3]"    0    SA1    0fs    55525us    <STOPPED,DETECTED:55525us>	<410 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED5"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<411 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED5"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<412 NA>	"NA"	NA
"testbench_bist.top_level.n_151"    0    SA1    0fs    55525us    <STOPPED,DETECTED:55525us>	<413 NA>	"NA"	NA
"testbench_bist.top_level.n_151"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<415 414>	"NA"	NA
"testbench_bist.top_level.n_147"    0    SA0    0fs    55525us    <STOPPED,DETECTED:55525us>	<416 NA>	"NA"	NA
"testbench_bist.top_level.n_147"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<414 NA>	"NA"	NA
"testbench_bist.top_level.controller_per_count[4]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<417 NA>	"NA"	NA
"testbench_bist.top_level.controller_per_count[4]"    0    SA1    0fs    55525us    <STOPPED,DETECTED:55525us>	<418 NA>	"NA"	NA
"testbench_bist.top_level.n_1"    0    SA0    0fs    55525us    <STOPPED,DETECTED:55525us>	<419 NA>	"NA"	NA
"testbench_bist.top_level.n_1"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<421 420>	"NA"	NA
"testbench_bist.top_level.n_55"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<420 NA>	"NA"	NA
"testbench_bist.top_level.n_55"    0    SA1    0fs    55525us    <STOPPED,DETECTED:55525us>	<422 NA>	"NA"	NA
"testbench_bist.top_level.n_59"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<423 NA>	"NA"	NA
"testbench_bist.top_level.n_59"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<425 424>	"NA"	NA
"testbench_bist.top_level.n_0"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<426 NA>	"NA"	NA
"testbench_bist.top_level.n_0"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<424 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[0]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<427 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[0]"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<428 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED6"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<429 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED6"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<430 NA>	"NA"	NA
"testbench_bist.top_level.n_110"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<431 NA>	"NA"	NA
"testbench_bist.top_level.n_110"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<433 432>	"NA"	NA
"testbench_bist.top_level.n_99"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<434 NA>	"NA"	NA
"testbench_bist.top_level.n_99"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<432 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[1]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<435 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[1]"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<436 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED7"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<437 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED7"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<438 NA>	"NA"	NA
"testbench_bist.top_level.n_128"    0    SA1    0fs    67645us    <STOPPED,DETECTED:67645us>	<439 NA>	"NA"	NA
"testbench_bist.top_level.n_128"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<441 440>	"NA"	NA
"testbench_bist.top_level.n_118"    0    SA0    0fs    67645us    <STOPPED,DETECTED:67645us>	<442 NA>	"NA"	NA
"testbench_bist.top_level.n_118"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<440 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[2]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<443 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[2]"    0    SA1    0fs    67645us    <STOPPED,DETECTED:67645us>	<444 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED8"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<445 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED8"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<446 NA>	"NA"	NA
"testbench_bist.top_level.n_140"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<447 NA>	"NA"	NA
"testbench_bist.top_level.n_140"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<449 448>	"NA"	NA
"testbench_bist.top_level.n_134"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<450 NA>	"NA"	NA
"testbench_bist.top_level.n_134"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<448 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[3]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<451 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[3]"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<452 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED9"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<453 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED9"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<454 NA>	"NA"	NA
"testbench_bist.top_level.n_148"    0    SA1    0fs    66565us    <STOPPED,DETECTED:66565us>	<455 NA>	"NA"	NA
"testbench_bist.top_level.n_148"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<457 456>	"NA"	NA
"testbench_bist.top_level.n_145"    0    SA0    0fs    66565us    <STOPPED,DETECTED:66565us>	<458 NA>	"NA"	NA
"testbench_bist.top_level.n_145"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<456 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[4]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<459 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[4]"    0    SA1    0fs    66565us    <STOPPED,DETECTED:66565us>	<460 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED10"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<461 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED10"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<462 NA>	"NA"	NA
"testbench_bist.top_level.n_153"    0    SA1    0fs    66565us    <STOPPED,DETECTED:66565us>	<463 NA>	"NA"	NA
"testbench_bist.top_level.n_153"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<465 464>	"NA"	NA
"testbench_bist.top_level.n_152"    0    SA0    0fs    66565us    <STOPPED,DETECTED:66565us>	<466 NA>	"NA"	NA
"testbench_bist.top_level.n_152"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<464 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[5]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<467 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[5]"    0    SA1    0fs    66565us    <STOPPED,DETECTED:66565us>	<468 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED11"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<469 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED11"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<470 NA>	"NA"	NA
"testbench_bist.top_level.n_157"    0    SA1    0fs    66565us    <STOPPED,DETECTED:66565us>	<471 NA>	"NA"	NA
"testbench_bist.top_level.n_157"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<473 472>	"NA"	NA
"testbench_bist.top_level.n_156"    0    SA0    0fs    66565us    <STOPPED,DETECTED:66565us>	<474 NA>	"NA"	NA
"testbench_bist.top_level.n_156"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<472 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[6]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<475 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[6]"    0    SA1    0fs    66565us    <STOPPED,DETECTED:66565us>	<476 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED12"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<477 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED12"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<478 NA>	"NA"	NA
"testbench_bist.top_level.n_162"    0    SA1    0fs    66565us    <STOPPED,DETECTED:66565us>	<479 NA>	"NA"	NA
"testbench_bist.top_level.n_162"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<481 480>	"NA"	NA
"testbench_bist.top_level.n_161"    0    SA0    0fs    66565us    <STOPPED,DETECTED:66565us>	<482 NA>	"NA"	NA
"testbench_bist.top_level.n_161"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<480 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[7]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<483 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[7]"    0    SA1    0fs    66565us    <STOPPED,DETECTED:66565us>	<484 NA>	"NA"	NA
"testbench_bist.top_level.n_3"    0    SA0    0fs    101125us    <STOPPED,DETECTED:101125us>	<485 NA>	"NA"	NA
"testbench_bist.top_level.n_3"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<487 486>	"NA"	NA
"testbench_bist.top_level.n_9"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<486 NA>	"NA"	NA
"testbench_bist.top_level.n_9"    0    SA1    0fs    101125us    <STOPPED,DETECTED:101125us>	<488 NA>	"NA"	NA
"testbench_bist.top_level.n_164"    0    SA1    0fs    66565us    <STOPPED,DETECTED:66565us>	<489 NA>	"NA"	NA
"testbench_bist.top_level.n_164"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<491 490>	"NA"	NA
"testbench_bist.top_level.n_163"    0    SA0    0fs    66565us    <STOPPED,DETECTED:66565us>	<492 NA>	"NA"	NA
"testbench_bist.top_level.n_163"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<490 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[8]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<493 NA>	"NA"	NA
"testbench_bist.top_level.controller_seq_count[8]"    0    SA1    0fs    66565us    <STOPPED,DETECTED:66565us>	<494 NA>	"NA"	NA
"testbench_bist.top_level.n_2"    0    SA0    0fs    66565us    <STOPPED,DETECTED:66565us>	<495 NA>	"NA"	NA
"testbench_bist.top_level.n_2"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<496 486>	"NA"	NA
"testbench_bist.top_level.n_139"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<497 NA>	"NA"	NA
"testbench_bist.top_level.n_139"    0    SA1    0fs    205us    <STOPPED,POTENTIALLY_DETECTED:205us>	<498 NA>	"NA"	NA
"testbench_bist.top_level.n_4"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<499 NA>	"NA"	NA
"testbench_bist.top_level.n_4"    0    SA1    0fs    136400us    <ON_TIME,UNDETECTED>	<500 NA>	"NA"	NA
"testbench_bist.top_level.n_127"    0    SA1    0fs    205us    <STOPPED,DETECTED:205us>	<501 NA>	"NA"	NA
"testbench_bist.top_level.n_127"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<503 502>	"NA"	NA
"testbench_bist.top_level.n_117"    0    SA0    0fs    435us    <STOPPED,DETECTED:435us>	<504 NA>	"NA"	NA
"testbench_bist.top_level.n_117"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<502 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED13"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<505 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED13"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<506 NA>	"NA"	NA
"testbench_bist.top_level.n_84"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<507 NA>	"NA"	NA
"testbench_bist.top_level.n_84"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<509 508>	"NA"	NA
"testbench_bist.top_level.n_42"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<510 NA>	"NA"	NA
"testbench_bist.top_level.n_42"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<508 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED14"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<511 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED14"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<512 NA>	"NA"	NA
"testbench_bist.top_level.n_63"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<513 NA>	"NA"	NA
"testbench_bist.top_level.n_63"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<515 514>	"NA"	NA
"testbench_bist.top_level.n_14"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<514 NA>	"NA"	NA
"testbench_bist.top_level.n_14"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<516 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED15"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<517 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED15"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<518 NA>	"NA"	NA
"testbench_bist.top_level.n_81"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<519 NA>	"NA"	NA
"testbench_bist.top_level.n_81"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<521 520>	"NA"	NA
"testbench_bist.top_level.n_33"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<522 NA>	"NA"	NA
"testbench_bist.top_level.n_33"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<520 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED16"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<523 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED16"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<524 NA>	"NA"	NA
"testbench_bist.top_level.n_80"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<525 NA>	"NA"	NA
"testbench_bist.top_level.n_80"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<527 526>	"NA"	NA
"testbench_bist.top_level.n_52"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<528 NA>	"NA"	NA
"testbench_bist.top_level.n_52"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<526 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED17"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<529 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED17"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<530 NA>	"NA"	NA
"testbench_bist.top_level.n_112"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<531 NA>	"NA"	NA
"testbench_bist.top_level.n_112"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<533 532>	"NA"	NA
"testbench_bist.top_level.n_8"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<532 NA>	"NA"	NA
"testbench_bist.top_level.n_8"    0    SA1    0fs    136400us    <ON_TIME,UNDETECTED>	<534 NA>	"NA"	NA
"testbench_bist.top_level.inputLFSR_x[4]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<535 NA>	"NA"	NA
"testbench_bist.top_level.inputLFSR_x[4]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<536 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED18"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<537 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED18"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<538 NA>	"NA"	NA
"testbench_bist.top_level.n_60"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<539 NA>	"NA"	NA
"testbench_bist.top_level.n_60"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<541 540>	"NA"	NA
"testbench_bist.top_level.n_50"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<540 NA>	"NA"	NA
"testbench_bist.top_level.n_50"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<542 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[0]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<543 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[0]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<544 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED19"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<545 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED19"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<546 NA>	"NA"	NA
"testbench_bist.top_level.n_75"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<547 NA>	"NA"	NA
"testbench_bist.top_level.n_75"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<549 548>	"NA"	NA
"testbench_bist.top_level.n_29"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<550 NA>	"NA"	NA
"testbench_bist.top_level.n_29"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<548 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[1]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<551 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[1]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<552 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED20"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<553 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED20"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<554 NA>	"NA"	NA
"testbench_bist.top_level.n_72"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<555 NA>	"NA"	NA
"testbench_bist.top_level.n_72"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<557 556>	"NA"	NA
"testbench_bist.top_level.n_27"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<558 NA>	"NA"	NA
"testbench_bist.top_level.n_27"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<556 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[2]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<559 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[2]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<560 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED21"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<561 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED21"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<562 NA>	"NA"	NA
"testbench_bist.top_level.n_77"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<563 NA>	"NA"	NA
"testbench_bist.top_level.n_77"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<565 564>	"NA"	NA
"testbench_bist.top_level.n_20"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<566 NA>	"NA"	NA
"testbench_bist.top_level.n_20"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<564 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[3]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<567 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[3]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<568 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED22"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<569 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED22"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<570 NA>	"NA"	NA
"testbench_bist.top_level.n_69"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<571 NA>	"NA"	NA
"testbench_bist.top_level.n_69"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<573 572>	"NA"	NA
"testbench_bist.top_level.n_48"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<574 NA>	"NA"	NA
"testbench_bist.top_level.n_48"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<572 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[4]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<575 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[4]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<576 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED23"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<577 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED23"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<578 NA>	"NA"	NA
"testbench_bist.top_level.n_111"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<579 NA>	"NA"	NA
"testbench_bist.top_level.n_111"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<581 580>	"NA"	NA
"testbench_bist.top_level.n_103"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<582 NA>	"NA"	NA
"testbench_bist.top_level.n_103"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<580 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[5]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<583 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[5]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<584 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED24"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<585 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED24"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<586 NA>	"NA"	NA
"testbench_bist.top_level.n_116"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<587 NA>	"NA"	NA
"testbench_bist.top_level.n_116"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<589 588>	"NA"	NA
"testbench_bist.top_level.n_101"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<590 NA>	"NA"	NA
"testbench_bist.top_level.n_101"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<588 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[6]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<591 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[6]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<592 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED25"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<593 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED25"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<594 NA>	"NA"	NA
"testbench_bist.top_level.n_113"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<595 NA>	"NA"	NA
"testbench_bist.top_level.n_113"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<597 596>	"NA"	NA
"testbench_bist.top_level.n_102"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<598 NA>	"NA"	NA
"testbench_bist.top_level.n_102"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<596 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[7]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<599 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[7]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<600 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED26"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<601 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED26"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<602 NA>	"NA"	NA
"testbench_bist.top_level.n_115"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<603 NA>	"NA"	NA
"testbench_bist.top_level.n_115"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<605 604>	"NA"	NA
"testbench_bist.top_level.n_100"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<606 NA>	"NA"	NA
"testbench_bist.top_level.n_100"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<604 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[8]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<607 NA>	"NA"	NA
"testbench_bist.top_level.output_misr[8]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<608 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED27"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<609 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED27"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<610 NA>	"NA"	NA
"testbench_bist.top_level.n_129"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<611 NA>	"NA"	NA
"testbench_bist.top_level.n_129"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<613 612>	"NA"	NA
"testbench_bist.top_level.n_119"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<614 NA>	"NA"	NA
"testbench_bist.top_level.n_119"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<612 NA>	"NA"	NA
"testbench_bist.top_level.misr_z[9]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<615 NA>	"NA"	NA
"testbench_bist.top_level.misr_z[9]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<616 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED28"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<617 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED28"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<618 NA>	"NA"	NA
"testbench_bist.top_level.n_6"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<619 NA>	"NA"	NA
"testbench_bist.top_level.n_6"    0    SA1    0fs    5us    <STOPPED,POTENTIALLY_DETECTED:5us>	<620 NA>	"NA"	NA
